,business_id,cat
106849,89407,1
106868,148176,1
106893,104271,1
106975,150706,1
107043,27657,1
107057,180681,1
107073,59561,1
107149,41990,1
107158,180081,1
107172,82179,1
107244,162469,1
107250,147067,1
107352,6954,1
107380,30591,1
107394,28299,1
107435,120314,1
107481,165700,1
107489,149367,1
107546,150597,1
107610,173474,1
107654,44319,1
107667,86131,1
107734,73488,1
107756,163740,1
107861,45900,1
107881,47664,1
108007,187581,1
108029,81556,1
108051,69780,1
108117,77432,1
108141,37575,1
108160,33802,1
108189,2022,1
108229,57176,1
108267,99385,1
108284,52487,1
108375,20443,1
108390,108687,1
108420,85929,1
108462,58224,1
108480,118920,1
108514,136770,1
108553,91889,1
108667,2753,1
108672,34656,1
108700,123936,1
108848,84282,1
108866,24123,1
108877,122255,1
108943,174824,1
109049,62653,1
109078,191478,1
109105,48310,1
109118,19255,1
109169,131876,1
109270,85276,1
109307,30813,1
109319,43954,1
109385,21395,1
109461,11351,1
109494,53858,1
109536,152197,1
109565,76770,1
109641,72639,1
109650,113334,1
109669,123135,1
109783,51006,1
109805,136355,1
109833,22053,1
109935,86380,1
109938,113149,1
109962,20243,1
109987,153985,1
110064,86714,1
110131,192411,1
110159,154057,1
110175,34015,1
110230,177577,1
110241,17087,1
110272,12586,1
110307,54987,1
110344,179280,1
110390,79140,1
110417,96070,1
110491,79603,1
110535,53307,1
110553,99773,1
110558,19490,1
110565,7654,1
110641,1785,1
110654,33086,1
110880,173836,1
110892,147161,1
110924,71810,1
110935,100424,1
110956,76918,1
110968,127259,1
110990,139653,1
111022,39231,1
111059,62273,1
111104,96382,1
111134,191307,1
111162,24244,1
111183,43325,1
111225,59605,1
111232,159215,1
111253,179452,1
111295,114255,1
111439,64861,1
111476,176663,1
111524,146492,1
111570,113810,1
111601,177669,1
111658,163846,1
111663,131053,1
111686,51653,1
111696,143107,1
111712,102070,1
111733,79925,1
111756,190231,1
111779,85320,1
111784,132882,1
111808,152019,1
111899,65480,1
111908,63989,1
111961,22685,1
112002,138168,1
112092,40045,1
112104,65014,1
112109,46445,1
112122,129276,1
112153,99396,1
112199,54561,1
112225,58608,1
112812,161739,1
112858,120176,1
112876,103092,1
112903,190379,1
112927,136293,1
112956,165514,1
112989,142654,1
113021,171081,1
113027,5340,1
113041,28000,1
113086,67598,1
113125,129945,1
113151,154599,1
113176,180345,1
113186,181964,1
113219,188111,1
113249,173909,1
113265,75116,1
113301,14942,1
113382,108410,1
113417,65884,1
113420,185966,1
113438,33378,1
113453,172555,1
113457,30218,1
113463,151435,1
113492,88947,1
113497,155468,1
113501,77263,1
113504,83676,1
113508,26937,1
113519,47318,1
113524,178861,1
113530,179503,1
113542,32039,1
113545,169122,1
113550,46884,1
113574,61856,1
113578,186492,1
113586,108765,1
113589,17339,1
113598,138590,1
113614,94093,1
113621,14498,1
113626,105936,1
113633,82008,1
113652,27190,1
113672,17487,1
113675,31366,1
113678,110701,1
113682,92974,1
113686,84564,1
113702,90419,1
113707,72114,1
113716,71332,1
113720,63326,1
113725,55159,1
113729,26558,1
113734,152468,1
113741,154716,1
113745,11674,1
113748,169018,1
113755,174028,1
113766,164026,1
113779,158208,1
113791,73099,1
113795,101031,1
113806,36063,1
113809,164159,1
113813,154441,1
113819,42752,1
113822,80497,1
113825,83789,1
113831,68907,1
113841,10992,1
113844,82887,1
113847,7160,1
113856,145381,1
113868,15700,1
113874,71097,1
113879,133525,1
113893,128784,1
113898,170866,1
113902,141913,1
113910,110025,1
113924,63033,1
113931,805,1
113950,119322,1
113953,82577,1
113957,127960,1
113964,151859,1
113974,178036,1
113991,28609,1
113994,24461,1
113997,175969,1
114002,67202,1
114010,87918,1
114013,173978,1
114020,141125,1
114028,132820,1
114031,78658,1
114036,13365,1
114040,82789,1
114044,69395,1
114053,184239,1
114056,31842,1
114072,143212,1
114079,106481,1
114103,41944,1
114111,145665,1
114114,67464,1
114127,11209,1
114133,71962,1
114138,109853,1
114141,113067,1
114146,108353,1
114149,91028,1
114162,774,1
114173,84132,1
114177,94830,1
114180,136582,1
114199,99060,1
114203,25113,1
114225,158544,1
114230,97250,1
114233,126371,1
114237,131176,1
114241,131114,1
114247,189732,1
114253,183101,1
114275,104839,1
114281,106939,1
114287,190931,1
114290,140906,1
114293,103423,1
114301,36088,1
114310,99555,1
114314,104503,1
114320,13128,1
114325,154427,1
114331,15313,1
114348,71129,1
114353,135735,1
114358,159898,1
114364,71840,1
114378,61976,1
114382,35597,1
114385,159543,1
114391,154545,1
114396,99572,1
114401,135820,1
114407,65450,1
114415,70205,1
114428,10504,1
114436,35670,1
114442,186489,1
114451,6877,1
114457,121467,1
114460,53094,1
114473,98969,1
114480,113005,1
114488,37149,1
114493,128229,1
114512,150957,1
114519,36286,1
114523,101176,1
114526,109907,1
114530,103923,1
114536,61884,1
114540,74190,1
114553,157028,1
114560,1561,1
114574,85616,1
114598,42128,1
114606,32826,1
114618,64968,1
114622,136942,1
114636,123844,1
114641,108371,1
114648,64367,1
114659,169198,1
114663,57983,1
114666,165082,1
114673,45355,1
114694,180602,1
114801,153458,1
114804,160203,1
114807,73368,1
114821,99363,1
114828,133817,1
114833,168289,1
114852,47417,1
114884,150326,1
114920,174532,1
114924,152313,1
114940,17234,1
114949,123480,1
114953,162221,1
114957,126192,1
114968,11789,1
114995,164414,1
114998,26607,1
115003,149967,1
115024,161874,1
115027,185780,1
115031,9609,1
115042,185671,1
115045,173589,1
115051,88760,1
115063,68570,1
115070,91912,1
115083,94863,1
115086,64547,1
115092,179777,1
115097,146884,1
115123,128894,1
115130,103378,1
115135,149463,1
115138,183786,1
115141,151649,1
115145,120294,1
115152,13370,1
115155,48496,1
115178,33763,1
115186,6343,1
115206,142040,1
115211,158358,1
115214,89198,1
115220,189536,1
115225,153375,1
115232,43682,1
115235,29924,1
115250,162012,1
115259,46015,1
115262,55411,1
115269,43700,1
115275,155607,1
115280,27481,1
115283,75134,1
115311,138903,1
115326,169630,1
115370,48894,1
115374,114010,1
115386,175644,1
115391,156623,1
115396,154184,1
115414,14302,1
115420,130139,1
115425,143335,1
115436,53994,1
115439,120305,1
115444,188542,1
115451,85304,1
115454,65813,1
115463,49793,1
115474,8864,1
115478,130438,1
115494,115694,1
115506,68173,1
115511,109706,1
115520,178877,1
115533,105331,1
115547,73290,1
115559,1754,1
115592,167156,1
115599,159080,1
115602,117612,1
115606,49285,1
115615,151982,1
115621,139575,1
115625,164959,1
115630,34229,1
115635,81459,1
115645,139484,1
115649,89051,1
115670,147221,1
115674,105031,1
115691,142057,1
115697,35668,1
115701,31864,1
115727,161764,1
115731,23692,1
115740,181453,1
115743,3538,1
115757,158051,1
115766,118873,1
115772,142898,1
115794,147769,1
115797,117950,1
115803,15041,1
115807,161273,1
115812,799,1
115818,47788,1
115824,157623,1
115831,118822,1
115837,136307,1
115853,183906,1
115863,109859,1
115866,165834,1
115888,44971,1
115895,161686,1
115900,103574,1
115904,55740,1
115909,148516,1
115915,103880,1
115920,112551,1
115925,88543,1
115929,8459,1
115933,74960,1
115944,119938,1
115950,147560,1
115959,51310,1
115963,27819,1
115967,64759,1
115975,95152,1
115980,128303,1
115983,39432,1
115998,50703,1
116004,118888,1
116011,117753,1
116017,87632,1
116020,105208,1
116025,118117,1
116029,141074,1
116036,148448,1
116039,189425,1
116042,117283,1
116045,58722,1
116065,141840,1
116069,18838,1
116082,158237,1
116100,70702,1
116106,183551,1
116111,5163,1
116144,103206,1
116152,73479,1
116155,19906,1
116158,44160,1
116175,41653,1
116187,129700,1
116194,88271,1
116219,34933,1
116228,12926,1
116239,89415,1
116243,167211,1
116271,43181,1
116287,161170,1
116290,122040,1
116294,89017,1
116297,142502,1
116300,52583,1
116318,100705,1
116322,191525,1
116331,187589,1
116338,186076,1
116353,85293,1
116372,63828,1
116426,4232,1
116431,166822,1
116446,122952,1
116450,118779,1
116454,12687,1
116471,33983,1
116474,185472,1
116486,49035,1
116494,6810,1
116506,10722,1
116512,147958,1
116515,26664,1
116518,144334,1
116521,44637,1
116531,2642,1
116597,140335,1
116606,128022,1
116609,190283,1
116613,36730,1
116619,41840,1
116626,61537,1
116629,121572,1
116633,184370,1
116644,19540,1
116647,130626,1
116669,177963,1
116673,92337,1
116681,8352,1
116685,160115,1
116688,53472,1
116697,155601,1
116718,115160,1
116723,100984,1
116727,101130,1
116731,69767,1
116736,118379,1
116745,153581,1
116750,18054,1
116756,138699,1
116760,118949,1
116763,148214,1
116773,186697,1
116788,158433,1
116809,62221,1
116815,52950,1
116821,35154,1
116831,96597,1
116836,175881,1
116846,105495,1
116850,53443,1
116856,150967,1
116867,102854,1
116870,161385,1
116875,115127,1
116878,68555,1
116881,33714,1
116888,71880,1
116892,110504,1
116912,126237,1
116915,60179,1
116927,176567,1
116931,38296,1
117015,70757,1
117020,85136,1
117029,94173,1
117052,156015,1
117062,139147,1
117069,68036,1
117080,179237,1
117085,76238,1
117094,30082,1
117097,81053,1
117108,179781,1
117144,24232,1
117159,15728,1
117167,192124,1
117183,142123,1
117193,189122,1
117201,73870,1
117205,108434,1
117211,38531,1
117214,155397,1
117219,5048,1
117222,13252,1
117229,80923,1
117235,27542,1
117241,133185,1
117261,105626,1
117276,121798,1
117284,108875,1
117315,121805,1
117325,132471,1
117329,105213,1
117340,166100,1
117349,166722,1
117356,177078,1
117411,92595,1
117414,191712,1
117424,173618,1
117428,125721,1
117452,33173,1
117458,129943,1
117461,114673,1
117464,111159,1
117471,56329,1
117480,34364,1
117490,61642,1
117498,6558,1
117504,148316,1
117522,172604,1
117530,160515,1
117538,136901,1
117544,152624,1
117551,106605,1
117558,181546,1
117563,139798,1
117571,153677,1
117575,58183,1
117579,188674,1
117602,269,1
117610,90118,1
117635,66481,1
117638,119455,1
117651,108827,1
117654,66824,1
117657,87372,1
117671,96349,1
117687,144982,1
117696,83841,1
117700,68147,1
117703,113816,1
117708,21239,1
117850,96593,1
117858,136997,1
117862,120584,1
117868,190667,1
117876,46357,1
117882,105432,1
117885,118764,1
117898,4717,1
117903,90831,1
117931,142354,1
117937,132202,1
117957,132142,1
117961,5819,1
117970,185126,1
117981,62451,1
117987,138139,1
117994,9151,1
117999,154985,1
118003,52234,1
118006,148596,1
118015,190805,1
118024,67702,1
118027,70438,1
118030,28515,1
118051,64235,1
118062,190949,1
118072,146126,1
118076,125605,1
118079,160839,1
118085,92578,1
118092,26670,1
118102,46117,1
118117,97850,1
118120,131096,1
118124,192292,1
118132,108332,1
118145,105057,1
118152,116572,1
118166,126835,1
118175,9754,1
118179,149940,1
118182,170911,1
118185,112352,1
118189,75434,1
118194,93342,1
118203,25637,1
118221,27390,1
118228,110528,1
118282,25694,1
118287,62666,1
118290,181251,1
118293,160254,1
118299,66049,1
118313,47081,1
118335,114615,1
118382,67164,1
118385,59881,1
118389,164057,1
118395,66903,1
118404,137665,1
118430,12136,1
118443,23617,1
118450,17911,1
118462,60758,1
118468,164702,1
118473,167699,1
118481,65863,1
118494,5454,1
118502,114262,1
118505,177156,1
118508,19362,1
118523,106333,1
118529,184327,1
118532,117534,1
118536,91112,1
118541,12241,1
118546,54854,1
118551,63656,1
118568,131280,1
118572,18010,1
118580,25329,1
118586,185067,1
118591,56217,1
118625,148541,1
118629,26977,1
118634,78291,1
118652,111042,1
118673,73303,1
118683,20230,1
118686,10662,1
118715,148928,1
118720,119342,1
118723,126906,1
118727,174994,1
118739,92874,1
118746,115011,1
118778,74135,1
118783,104529,1
118800,57705,1
118803,72781,1
118822,81478,1
118844,46261,1
118847,119876,1
118868,181129,1
118879,120164,1
118885,92065,1
118892,152777,1
118896,31075,1
118910,3801,1
118921,86096,1
118929,126519,1
118935,15483,1
118944,96497,1
118947,9836,1
118988,174338,1
118993,23739,1
119011,27799,1
119037,34005,1
119049,72308,1
119062,192372,1
119112,137285,1
119124,170587,1
119131,114967,1
119137,72439,1
119145,96529,1
119160,6225,1
119174,109961,1
119178,141770,1
119186,71419,1
119195,57789,1
119202,29927,1
119220,45110,1
119223,35571,1
119241,139592,1
119245,191896,1
119283,190861,1
119299,38303,1
119302,117053,1
119322,42751,1
119326,152598,1
119329,15826,1
119339,109587,1
119345,154825,1
119355,165722,1
119361,49986,1
119364,38876,1
119368,137212,1
119371,183733,1
119378,67555,1
119381,38480,1
119391,65870,1
119398,20674,1
119405,22446,1
119412,61451,1
119418,13778,1
119421,12478,1
119424,44440,1
119464,84214,1
119467,163006,1
119470,10033,1
119473,179444,1
119484,52485,1
119487,91418,1
119493,98219,1
119496,10180,1
119503,157992,1
119511,189992,1
119514,142494,1
119537,15859,1
119546,166178,1
119567,131867,1
119590,133207,1
119608,83016,1
119614,35282,1
119618,187901,1
119636,62103,1
119645,19273,1
119669,69744,1
119673,48237,1
119685,155564,1
119699,57802,1
119702,149923,1
119705,172101,1
119720,56824,1
119732,147875,1
119735,73577,1
119739,133358,1
119751,10280,1
119755,7586,1
119766,129909,1
119777,10461,1
119788,72265,1
119793,171563,1
119799,133925,1
119824,67654,1
119834,88388,1
119838,75270,1
119841,171120,1
119849,74285,1
119859,172375,1
119867,52996,1
119906,92170,1
119919,125001,1
119933,143902,1
119947,181457,1
119950,141097,1
119968,131320,1
119985,22422,1
119993,119573,1
120006,165747,1
120010,54355,1
120014,52699,1
120017,164047,1
120026,17315,1
120030,70997,1
120038,105665,1
120042,77613,1
120052,60421,1
120055,170118,1
120061,189290,1
120067,189504,1
120075,110130,1
120086,173312,1
120092,187219,1
120101,5452,1
120110,119336,1
120113,10492,1
120133,168351,1
120138,71930,1
120143,108299,1
120155,156797,1
120162,103218,1
120165,103725,1
120176,117670,1
120183,51154,1
120188,152390,1
120193,3887,1
120211,182084,1
120217,161077,1
120226,166884,1
120234,138290,1
120238,82160,1
120250,77192,1
120257,4871,1
120290,157593,1
120295,64382,1
120301,104054,1
120308,184828,1
120311,48257,1
120317,149953,1
120320,182846,1
120339,47778,1
120354,62806,1
120358,181733,1
120362,181436,1
120371,82178,1
120379,65846,1
120390,72600,1
120393,48916,1
120396,179914,1
120409,177616,1
120420,126145,1
120441,141992,1
120459,77501,1
120462,186869,1
120470,105087,1
120475,186053,1
120478,129605,1
120481,71272,1
120484,156551,1
120488,151078,1
120493,124628,1
120498,182276,1
120503,57900,1
120510,131901,1
120513,176047,1
120516,46107,1
120578,84406,1
120581,55518,1
120590,133210,1
120594,74499,1
120601,135033,1
120604,154201,1
120608,142610,1
120612,41521,1
120618,63569,1
120623,132819,1
120626,119418,1
120629,163052,1
120637,88903,1
120642,186656,1
120645,77487,1
120649,190143,1
120653,147139,1
120657,98135,1
120665,29114,1
120671,90269,1
120675,173131,1
120685,75863,1
120694,114940,1
120700,105774,1
120705,185465,1
120708,170367,1
120717,38548,1
120721,157044,1
120724,48671,1
120731,79583,1
120745,168470,1
120749,135737,1
120752,136384,1
120755,77198,1
120777,105167,1
120791,177082,1
120794,146139,1
120798,226,1
120828,60644,1
120837,173851,1
120848,16607,1
120851,147622,1
120856,60384,1
120860,156440,1
120864,179843,1
120867,182852,1
120872,116857,1
120877,10913,1
120944,37858,1
120950,70272,1
120955,46066,1
120958,6141,1
120961,31498,1
120968,25024,1
120977,160002,1
120981,50146,1
120984,120464,1
120991,61421,1
121004,20386,1
121012,108018,1
121027,135084,1
121043,61271,1
121047,188312,1
121054,93591,1
121062,85903,1
121065,153423,1
121074,11276,1
121099,106138,1
121108,144847,1
121117,723,1
121134,101562,1
121137,29018,1
121152,127720,1
121160,2531,1
121170,60062,1
121181,42901,1
121187,64146,1
121215,88446,1
121226,27814,1
121238,30803,1
121245,66899,1
121248,51545,1
121260,41598,1
121267,7559,1
121272,102315,1
121280,43221,1
121285,186140,1
121290,129974,1
121294,116144,1
121301,90921,1
121368,188845,1
121382,165655,1
121425,56403,1
121429,13659,1
121433,7563,1
121480,77567,1
121486,161299,1
121489,166333,1
121492,133540,1
121501,37792,1
121523,118859,1
121544,91735,1
121559,136517,1
121563,173307,1
121568,59527,1
121584,53143,1
121595,114790,1
121600,130406,1
121637,126443,1
121640,135477,1
121660,41444,1
121695,159156,1
121698,151400,1
121702,186942,1
121714,138347,1
121725,47668,1
121734,13809,1
121738,3897,1
121744,20224,1
