,business_id,name,state,avgstar
103875,189637,Second Cup,ON,3.272727272727273
103886,53911,Second Cup,ON,3.5
103904,178565,Tim Hortons,ON,1.6666666666666667
103907,139321,Tim Hortons,ON,3.125
103915,189787,Starbucks,ON,3.2
103925,127239,The Second Cup,ON,3.4444444444444446
103934,67216,Starbucks,ON,3.8461538461538463
103947,26797,Tim Hortons,ON,2.5
103951,35024,Second Cup,ON,3.1428571428571432
103958,2051,Starbucks,ON,2.9375
103974,106910,Tim Hortons,ON,2.6
103979,84322,Starbucks,ON,3.8571428571428568
104000,28032,Denny's,ON,2.9816513761467887
104109,7246,Starbucks,ON,3.333333333333333
104112,53312,Starbucks,ON,3.6666666666666665
104124,185994,Second Cup,ON,4.0
104130,85405,Starbucks,ON,4.285714285714286
104137,13013,The Second Cup,ON,4.333333333333333
104140,49877,Starbucks,ON,3.6666666666666665
104155,168178,Tim Hortons,ON,3.4
104160,97424,Denny's,ON,3.1
104190,17335,Tim Hortons,ON,3.608695652173913
104213,182021,Starbucks,ON,4.166666666666667
104225,161324,Tim Hortons,ON,1.6666666666666667
104231,41716,Tim Hortons,ON,1.6666666666666667
104234,79523,Tim Hortons,ON,1.4
104239,33223,Starbucks,ON,3.7
104249,73445,Starbucks,ON,3.4166666666666665
104261,13986,Tim Hortons,ON,5.0
104264,78424,Tim Hortons,ON,3.0
104269,3808,Starbucks,ON,3.7
104279,135468,Panera Bread,ON,2.9090909090909087
104334,27478,Starbucks,ON,4.368421052631579
104353,127001,Starbucks,ON,3.5
104381,66225,Tim Hortons,ON,3.2
104386,66123,Tim Hortons,ON,2.3870967741935485
104417,191964,The Second Cup,ON,3.363636363636364
104428,137495,Tim Hortons,ON,2.6666666666666665
104437,83356,Starbucks,ON,3.0909090909090913
104448,15157,Starbucks,ON,3.2222222222222223
104457,111656,Tim Hortons,ON,1.8
104462,143856,Starbucks,ON,3.56
104487,72523,Tim Hortons,ON,1.5
104495,175211,Tim Hortons,ON,4.0
104498,19031,Tim Hortons,ON,1.0
104502,169957,Tim Hortons,ON,2.375
104510,43082,Starbucks,ON,4.25
104514,50018,Starbucks,ON,3.2692307692307687
104540,68386,Starbucks,ON,3.0454545454545454
104562,174628,Tim Hortons,ON,3.25
104566,157814,Starbucks,ON,2.75
104582,138512,Tim Hortons,ON,3.0
104585,167844,Starbucks,ON,3.0
104589,128622,Second Cup,ON,3.125
104597,88888,Tim Hortons,ON,2.1666666666666665
104603,168907,Starbucks,ON,3.0
104606,81680,Starbucks,ON,4.076923076923077
104619,60151,Starbucks,ON,2.5
104625,186100,Tim Hortons,ON,3.333333333333333
104631,111866,Tim Hortons,ON,2.25
104635,24925,Starbucks,ON,3.333333333333333
104638,80225,Tim Hortons,ON,2.5
104642,17574,Starbucks,ON,4.0
104649,174835,Starbucks,ON,3.0
104658,169728,Second Cup,ON,4.2
104663,23902,The Second Cup,ON,2.833333333333333
104675,80385,Starbucks,ON,3.75
104683,44176,Starbucks,ON,3.4
104688,61931,Second Cup,ON,3.5
104704,147466,Second Cup Market Place,ON,3.5
104712,124241,Tim Hortons,ON,1.6666666666666667
104718,171458,Tim Hortons,ON,2.25
104726,75395,Tim Hortons,ON,2.5
104730,134261,Denny's,ON,2.8695652173913038
104753,182813,Second Cup,ON,2.875
104761,142629,Second Cup Colossus,ON,2.125
104769,173481,Tim Hortons,ON,2.25
104773,142442,Starbucks,ON,3.103448275862069
104802,184593,Starbucks,ON,3.0909090909090913
104813,39866,Tim Hortons,ON,2.0
104817,29134,Tim Hortons,ON,2.75
104821,100376,Tim Hortons,ON,3.25
104825,179686,Denny's,ON,3.0
104916,109412,Starbucks,ON,1.9285714285714288
104930,104040,Starbucks,ON,3.7916666666666665
104954,114757,Panera Bread,ON,3.0
104965,65463,Tim Hortons,ON,3.125
104973,78414,Starbucks,ON,3.9230769230769234
104986,122877,Starbucks,ON,4.333333333333333
104989,66339,Starbucks,ON,4.0
104993,12919,Tim Hortons,ON,2.5454545454545454
105004,149105,Starbucks,ON,2.9
105034,17507,Starbucks,ON,3.111111111111111
105043,35719,Starbucks,ON,2.5
105051,60905,Tim Hortons,ON,2.75
105055,60418,Tim Hortons,ON,2.0
105059,184737,Starbucks,ON,3.2307692307692313
105072,54663,Second Cup,ON,2.333333333333333
105075,112357,Second Cup,ON,2.5454545454545454
105086,143004,Starbucks,ON,3.333333333333333
105089,166111,Tim Hortons,ON,3.2857142857142856
105096,12401,Starbucks,ON,3.5
105104,80470,Tim Hortons,ON,2.5
105110,90284,Starbucks,ON,3.8
105130,164124,Tim Hortons,ON,2.0
105133,3243,Panera Bread,ON,3.3063063063063063
105244,135117,Panera Bread,ON,4.333333333333333
105256,65558,Tim Hortons,ON,4.666666666666667
105262,119781,Starbucks,ON,4.333333333333333
105274,173929,Tim Hortons,ON,2.2
105279,53973,Tim Hortons,ON,4.0
105283,47377,Starbucks,ON,2.8571428571428568
105290,3058,Starbucks,ON,3.5
105298,82534,Second Cup,ON,3.0
105307,56342,Starbucks,ON,3.0
105313,80032,Starbucks,ON,4.4
105318,122893,Starbucks,ON,4.0
105331,42429,Denny's,ON,2.8260869565217392
105354,109475,Tim Hortons,ON,2.333333333333333
105357,24756,Starbucks,ON,3.9166666666666665
105369,92360,Tim Hortons,ON,3.6
105379,75078,Tim Hortons,ON,2.0
105382,88751,Tim Hortons,ON,3.8333333333333335
105388,48996,Starbucks,ON,3.111111111111111
105397,113867,Starbucks,ON,3.928571428571429
105411,139410,Starbucks,ON,3.5
105415,769,Starbucks,ON,3.2222222222222223
105424,29458,Starbucks,ON,3.0
105433,35097,Tim Hortons,ON,2.0
105436,29771,Starbucks,ON,2.0
105439,119673,The Second Cup,ON,2.6666666666666665
105442,184073,Starbucks,ON,2.272727272727273
105453,125097,The Second Cup,ON,2.5
105459,167632,Tim Hortons,ON,3.3076923076923075
105472,131643,Tim Hortons,ON,3.0
105477,138058,Starbucks,ON,3.333333333333333
105492,163449,Tim Hortons,ON,3.636363636363636
105503,123682,Second Cup Queensway,ON,2.333333333333333
105506,29505,Second Cup,ON,3.2666666666666666
105521,159592,Starbucks,ON,3.0
105528,18271,Starbucks,ON,3.5
105536,105126,Starbucks,ON,4.0
105549,85957,Starbucks,ON,3.4166666666666665
105561,31124,Tim Hortons,ON,4.0
105569,176857,Tim Hortons,ON,1.6
105574,112561,Tim Hortons,ON,3.5
105578,120204,Tim Hortons,ON,3.0
105583,118121,Tim Hortons,ON,3.333333333333333
105586,180849,Second Cup,ON,2.333333333333333
105589,61106,Starbucks,ON,3.5263157894736836
105608,102911,Starbucks,ON,2.6
105613,46143,Starbucks,ON,3.8571428571428568
105620,123405,Starbucks,ON,4.75
105624,187546,Starbucks,ON,4.5
105628,113934,Starbucks,ON,3.272727272727273
105639,128279,Tim Hortons,ON,2.333333333333333
105642,172559,Tim Hortons,ON,3.0
105650,130857,Starbucks,ON,2.9473684210526314
105688,142845,Starbucks,ON,3.0
105692,59724,Starbucks,ON,3.4
105707,32338,Starbucks,ON,2.4444444444444446
105716,90846,Tim Hortons,ON,2.6666666666666665
105722,29074,Starbucks,ON,3.4
105727,128361,Starbucks,ON,3.3571428571428568
105741,21072,Tim Hortons,ON,2.4
105746,55982,Tim Hortons,ON,2.0
105751,158079,Starbucks,ON,3.25
105763,101678,Starbucks,ON,3.4285714285714284
105770,90273,Panera Bread,ON,3.0909090909090913
105781,36159,Second Cup,ON,2.761904761904762
105802,108593,Starbucks,ON,4.142857142857143
105823,93772,Tim Hortons,ON,2.2857142857142856
105830,48668,Tim Hortons,ON,3.363636363636364
105841,52346,Tim Hortons,ON,4.4
105846,82721,Starbucks,ON,2.9230769230769234
105859,166273,Tim Hortons,ON,2.2
105864,154652,Tim Hortons,ON,3.0
105870,125559,Second Cup,ON,2.333333333333333
105873,134739,Starbucks,ON,3.6
105878,157638,Starbucks,ON,4.125
105886,191817,Starbucks,ON,3.772727272727273
105930,73878,Starbucks,ON,2.727272727272727
105952,137104,Tim Hortons,ON,3.75
105956,23134,Tim Hortons,ON,2.0
105961,157443,Starbucks,ON,2.6666666666666665
105964,72339,Starbucks,ON,3.952380952380953
105985,152058,Second Cup,ON,4.2
105990,36931,Starbucks,ON,4.25
105994,37926,Starbucks,ON,2.333333333333333
106006,188285,Starbucks,ON,3.25
106014,55522,Second Cup,ON,3.333333333333333
106017,27994,Tim Hortons,ON,3.6666666666666665
106020,46917,Panera Bread,ON,2.7916666666666665
106044,134124,Second Cup,ON,3.0
106058,167681,Starbucks,ON,3.4761904761904763
106079,85867,Second Cup,ON,3.4
106084,144503,Starbucks,ON,3.6
106089,55021,Starbucks,ON,3.4
106094,122839,Starbucks,ON,4.142857142857143
106115,190305,Starbucks,ON,3.0
106129,184282,Starbucks,ON,3.2
106134,36633,Tim Hortons,ON,2.75
106138,6232,Tim Hortons,ON,2.6666666666666665
106144,151390,Starbucks,ON,4.333333333333333
106147,129496,Starbucks,ON,4.0
106161,134490,Tim Hortons,ON,4.0
106165,26777,Tim Hortons,ON,2.8
106170,96267,Starbucks,ON,3.6
106175,22126,Tim hortons,ON,2.0
106178,119674,Tim Hortons,ON,2.875
106186,125283,The Second Cup,ON,4.375
106194,37463,Tim Hortons,ON,2.4285714285714284
106201,144721,Tim Hortons,ON,2.0
106204,179369,Tim Hortons,ON,3.0
106207,163157,Starbucks,ON,3.0
106221,148233,Starbucks,ON,2.8
106226,79078,Tim Hortons,ON,3.333333333333333
106229,92677,Second Cup,ON,3.571428571428572
106236,14223,Starbucks,ON,3.625
106244,98997,Starbucks,ON,3.5
106250,117239,Starbucks,ON,3.75
106258,139982,The Second Cup,ON,3.8181818181818175
106269,179350,Tim Hortons,ON,3.2
106274,78851,Starbucks,ON,2.8571428571428568
106281,148691,Starbucks,ON,3.7407407407407414
106308,25421,Tim Hortons,ON,4.0
106312,57574,Tim Hortons,ON,3.0
106315,122532,Tim Hortons,ON,2.0
106318,17366,Tim Hortons,ON,2.625
106326,47516,Starbucks,ON,3.4285714285714284
106333,54569,Starbucks,ON,3.3157894736842106
106352,27208,Second Cup,ON,4.0
106358,97958,Starbucks,ON,3.5
106366,56686,Starbucks,ON,3.25
106370,141539,Second Cup,ON,3.5454545454545454
106381,132165,Starbucks,ON,4.0
106396,147771,Second Cup,ON,3.8
106401,88996,Starbucks,ON,3.125
106417,191947,Tim Hortons,ON,2.7142857142857144
106424,10724,Starbucks,ON,3.6666666666666665
106427,189896,Starbucks,ON,4.0
106430,87777,Second Cup At Empress Walk,ON,3.1428571428571432
106437,139694,Tim Hortons,ON,3.0
106442,100592,Tim Hortons,ON,3.5
106448,11779,Starbucks,ON,3.5
106458,50312,Starbucks,ON,2.4
106473,113007,Second Cup Coffee,ON,3.4545454545454546
106484,104715,Starbucks,ON,3.4
106489,103775,Tim Hortons,ON,4.25
106493,182920,Second Cup,ON,2.833333333333333
106499,21207,Starbucks,ON,3.1666666666666665
106517,189611,Starbucks,ON,1.6666666666666667
106520,159352,Tim Hortons,ON,2.25
106528,142886,Starbucks,ON,3.4285714285714284
106535,172363,Starbucks,ON,3.6666666666666665
106547,18476,Tim Hortons,ON,2.0
106551,32228,Tim Hortons,ON,3.0
106554,79529,Tim Hortons,ON,3.25
106562,63870,Tim Hortons,ON,3.75
106566,145792,Tim Hortons,ON,2.25
106570,95902,Tim Hortons,ON,2.4285714285714284
106577,7617,Starbucks,ON,3.25
106593,52830,Tim Hortons,ON,3.1428571428571432
106600,127912,Starbucks,ON,3.0
106603,53117,Tim Hortons,ON,1.75
106611,4844,Tim Hortons,ON,3.125
106619,61697,Second Cup,ON,3.6875
106667,45109,Starbucks,ON,4.166666666666667
106679,158227,Starbucks,ON,3.6190476190476186
106700,77742,Starbucks,ON,3.5142857142857142
106735,54078,Starbucks,ON,4.0
106738,14773,Tim Hortons,ON,3.0
106741,91056,Tim Hortons,ON,4.0
106744,174473,Second Cup,ON,3.333333333333333
106747,18889,Tim Hortons,ON,2.2857142857142856
106754,33793,Starbucks,ON,3.2
106759,63624,Tim Hortons,ON,3.4285714285714284
106766,79148,Second Cup,ON,3.9
106776,73771,Tim Hortons,ON,2.0
106779,122624,Starbucks,ON,3.2857142857142856
106786,65982,Starbucks,ON,4.333333333333333
106792,159334,Tim Hortons,ON,3.6666666666666665
106804,121638,Tim Hortons,ON,1.3333333333333333
106807,107175,Starbucks,ON,3.1538461538461537
106820,51055,Starbucks,ON,1.8
106825,189263,Tim Hortons,ON,3.6
106830,1136,Tim Hortons,ON,3.3
106840,48035,Tim Hortons,ON,2.7142857142857144
106847,166070,Tim Hortons,ON,2.4
106852,154731,Second Cup,ON,4.0
106862,115504,Starbucks,ON,3.6666666666666665
106865,55286,Starbucks,ON,3.16
106890,142064,Tim Hortons,ON,2.6046511627906983
106933,44945,Tim Hortons,ON,2.8
106938,82264,Starbucks,ON,3.25
106946,8724,Second Cup,ON,2.6
106951,32563,Tim Hortons,ON,2.2222222222222223
106969,100310,Tim Hortons,ON,3.0
106973,101550,Panera Bread,ON,3.395833333333333
107021,160966,Tim Hortons,ON,3.8
107026,59166,Starbucks,ON,3.8571428571428568
107033,99585,Tim Hortons,ON,1.8333333333333333
107039,18062,Starbucks,ON,3.272727272727273
107050,182481,Tim Hortons,ON,2.75
107054,45231,Starbucks,ON,3.333333333333333
107060,63118,Tim Hortons,ON,2.333333333333333
107063,86376,The Second Cup,ON,2.4285714285714284
107070,29948,Second Cup,ON,3.4375
107086,123722,The Second Cup,ON,1.6666666666666667
107089,32949,Second Cup,ON,3.4
107094,16572,Tim Hortons,ON,1.6666666666666667
107097,16738,Starbucks,ON,2.8571428571428568
107111,189045,Starbucks,ON,2.0
107115,28934,Starbucks,ON,2.2
107120,143694,Starbucks,ON,2.75
107128,132057,Starbucks,ON,3.739130434782609
107151,136775,The Second Cup,ON,2.4
107156,40827,Tim Hortons,ON,2.0
107159,126176,Tim Hortons,ON,3.571428571428572
107166,142246,Second Cup,ON,3.6
107171,111112,Tim Hortons,ON,1.8
107176,147317,Starbucks,ON,4.666666666666667
107179,87849,Starbucks,ON,3.227272727272727
107201,57142,Starbucks,ON,3.1428571428571432
107215,59359,Tim Hortons,ON,2.6666666666666665
107218,192553,Tim Hortons,ON,2.2222222222222223
107227,173953,Panera Bread,ON,2.9655172413793105
107256,167530,Starbucks,ON,3.7058823529411766
107273,92161,Panera Bread,ON,3.406779661016949
107332,84905,Tim Hortons,ON,2.6666666666666665
107335,25019,Second Cup,ON,4.153846153846153
107348,174742,Starbucks,ON,4.25
107352,49603,Tim Hortons,ON,3.571428571428572
107359,68056,Tim Hortons,ON,3.6666666666666665
107362,62594,Tim Hortons,ON,2.4
107367,187154,Second Cup,ON,3.3125
107383,108366,Starbucks,ON,3.5
107387,54993,Starbucks,ON,4.142857142857143
107394,142827,Starbucks,ON,3.0
107403,103352,Starbucks,ON,3.5405405405405403
107440,183327,Starbucks,ON,2.6666666666666665
107443,117241,Tim Hortons,ON,2.25
107451,163977,Tim Hortons,ON,3.0
107457,75362,Tim Hortons,ON,2.6666666666666665
107466,100305,Tim Hortons,ON,4.0
107469,154865,Starbucks,ON,2.8
107484,76018,Tim Hortons,ON,2.5
107492,3418,Starbucks,ON,1.7
107502,112704,Tim Hortons,ON,2.1666666666666665
107508,59808,Tim Hortons,ON,2.6666666666666665
107511,4763,Starbucks,ON,2.8
107516,144180,Second Cup,ON,3.625
107524,75478,Starbucks,ON,3.4545454545454546
107535,133518,Tim Hortons,ON,3.6666666666666665
107538,22177,Panera Bread,ON,2.708333333333333
107586,32196,Starbucks,ON,3.6666666666666665
107589,105198,The Second Cup,ON,3.0
107601,11214,Starbucks,ON,4.125
107617,92550,Starbucks,ON,2.45
107637,180638,Starbucks,ON,3.4444444444444446
107646,112593,Tim Hortons,ON,2.75
107650,109030,Tim Hortons,ON,1.75
107658,117538,Starbucks,ON,2.6
107663,59189,Tim Hortons,ON,2.6
107668,107357,Tim Hortons,ON,2.8571428571428568
107675,47493,Tim Hortons,ON,2.5
107681,335,Tim Hortons,ON,3.0
107684,143046,Second Cup,ON,2.4
107689,108527,Starbucks,ON,3.333333333333333
107701,113774,Tim Hortons,ON,4.333333333333333
107704,139574,Tim Hortons,ON,3.071428571428572
107718,75022,Tim Hortons,ON,2.0
107726,70342,Starbucks,ON,3.0
107729,112657,Tim Hortons,ON,3.4
107739,74845,Tim Hortons,ON,2.333333333333333
107742,153314,Second Cup,ON,4.5
107746,110543,Starbucks,ON,3.5
107750,142748,Starbucks,ON,3.571428571428572
107757,137098,The Second Cup,ON,3.0
107762,172544,Starbucks,ON,4.142857142857143
107769,136170,Starbucks,ON,3.25
107797,179247,Second Cup,ON,4.0
107805,126196,Tim Hortons,ON,2.2
107810,28321,Starbucks,ON,2.0
107823,57115,Starbucks,ON,3.7777777777777777
107832,180308,Starbucks,ON,3.4
107837,88572,Tim Hortons,ON,2.0
107841,88101,Starbucks,ON,3.6666666666666665
107847,111906,Starbucks,PA,2.433333333333333
107877,18060,Panera Bread,PA,2.8571428571428568
107884,139494,Panera Bread,PA,2.2142857142857144
107898,13828,Starbucks,PA,2.7931034482758617
107927,33152,Starbucks,PA,4.3
107937,135255,Starbucks,PA,4.285714285714286
107944,97677,Panera Bread,PA,2.303030303030303
107977,179751,Starbucks,PA,3.391304347826087
108000,42319,Panera Bread,PA,2.9705882352941178
108034,173516,Starbucks,PA,3.16
108059,150016,Panera Bread,PA,3.0909090909090913
108070,181605,Starbucks,PA,4.05
108090,18241,Denny's,PA,3.4864864864864864
108127,35130,Starbucks,PA,4.047619047619048
108148,31179,Panera Bread,PA,2.5686274509803924
108199,191633,Starbucks,PA,3.375
108207,31878,Panera Bread,PA,2.230769230769231
108220,182356,Starbucks,PA,3.085714285714286
108255,119374,Starbucks,PA,3.0
108261,105968,Starbucks,PA,2.764705882352941
108278,133806,Panera Bread,PA,2.787878787878788
108311,42033,Panera Bread,PA,2.5294117647058822
108328,12647,Panera Bread,PA,2.8095238095238093
108349,126511,Starbucks,PA,2.1666666666666665
108355,15026,Starbucks,PA,2.6666666666666665
108361,28617,Starbucks,PA,3.888888888888889
108370,132254,Panera Bread,PA,2.2142857142857144
108384,117883,Starbucks,PA,3.3529411764705883
108401,189283,Panera Bread,PA,2.74
108451,119668,Starbucks,PA,3.8125
108483,53246,Panera Bread,PA,3.111111111111111
108501,191566,Panera Bread,PA,3.1578947368421053
108520,120959,Denny's,PA,2.4166666666666665
108544,2102,Starbucks,PA,4.0
108557,176020,Starbucks,PA,3.9117647058823533
108591,18416,Starbucks,PA,4.222222222222221
108600,71201,Denny's,PA,2.9
108630,186465,Starbucks,PA,3.75
108642,101059,Starbucks,PA,3.1666666666666665
108648,81724,Denny's,PA,3.882352941176471
108665,121829,Starbucks,PA,3.25
108677,83003,Denny's,PA,3.5
108687,96344,Starbucks,PA,4.0
108690,67956,Dunkin Donuts,PA,2.0
108695,18374,Starbucks,PA,4.2
108700,103151,Panera Bread,PA,2.6923076923076925
108713,87060,Panera Bread,PA,2.7916666666666665
108737,171086,Starbucks,PA,2.655172413793104
108766,159715,Panera Bread,PA,4.3
108776,185531,Starbucks,PA,2.571428571428572
108783,18459,Starbucks,PA,3.4230769230769234
108809,35902,Starbucks,PA,2.9166666666666665
108821,139768,Starbucks,PA,3.4444444444444446
108839,50061,Panera Bread,PA,2.7868852459016398
108900,98639,Starbucks,PA,4.0
108903,127117,Starbucks,PA,2.4
108908,96076,Starbucks,PA,3.0
108925,148344,Starbucks,PA,3.739130434782609
108948,39959,Starbucks,PA,3.75
108960,56607,Panera Bread,PA,2.1951219512195124
109001,465,Panera Bread,PA,4.166666666666667
109007,29166,Panera Bread,PA,2.0
109032,168383,Panera Bread,PA,3.1666666666666665
109038,182071,Starbucks,PA,3.565217391304348
109061,52977,Starbucks,PA,3.3125
109077,136348,Starbucks,PA,3.6
109082,90548,Starbucks,PA,3.611111111111111
109100,55597,Starbucks,PA,4.0606060606060606
109133,3245,Starbucks,PA,3.615384615384616
109146,38155,Panera Bread,PA,2.413793103448276
109175,93988,Starbucks,PA,3.6
109180,172163,Panera Bread,PA,2.7954545454545454
109224,5776,Starbucks,PA,3.3928571428571432
109252,94151,Starbucks,PA,3.9375
109268,129348,Starbucks,PA,2.466666666666667
109283,50351,Dunkin Donuts,PA,1.85
109303,90725,Starbucks,PA,4.2
109313,151855,Panera Bread,PA,2.6153846153846154
109326,149822,Starbucks,QC,4.2
109331,103565,Starbucks,QC,4.333333333333333
109334,188741,Tim Hortons,QC,4.0
109337,101121,Tim Hortons,QC,3.1
109347,14276,Starbucks,QC,2.25
109351,45043,Starbucks,QC,2.0
109354,151642,Starbucks,QC,3.1
109364,56787,Tim Hortons,QC,3.0
109367,88758,Starbucks,QC,2.357142857142857
109381,190513,Starbucks,QC,3.6666666666666665
109387,149800,Starbucks,QC,4.0
109390,131611,Starbucks,QC,2.7777777777777777
109399,166173,Second Cup,QC,3.333333333333333
109408,136427,Starbucks,QC,3.2222222222222223
109426,30733,Tim Hortons,QC,2.75
109434,76414,Second Cup,QC,3.5
109448,185340,Tim Hortons,QC,1.3333333333333333
109451,124047,Tim Hortons,QC,3.1428571428571432
109458,143979,Tim Hortons,QC,2.7142857142857144
109465,81104,Tim Hortons,QC,2.2
109470,82188,Second Cup,QC,3.333333333333333
109473,67538,Tim Hortons,QC,2.625
109481,116198,Cafe Second Cup,QC,3.0
109486,138084,Tim Hortons,QC,2.333333333333333
109489,18171,Second Cup,QC,2.7333333333333334
109504,88496,Starbucks,QC,3.0
109510,17589,Starbucks,QC,4.0
109514,100272,Starbucks,QC,4.142857142857143
109521,11319,Starbucks,QC,3.2
109531,56602,Starbucks,QC,4.0
109536,187492,Second Cup,QC,3.0
109540,89283,Second Cup,QC,3.5862068965517233
109598,118203,Tim Hortons,QC,3.4444444444444446
109607,185117,Second Cup,QC,3.0
109611,44294,Starbucks,QC,3.75
109615,39024,Second Cup,QC,2.25
109619,84432,Second Cup,QC,4.375
109627,12741,Second Cup,QC,3.0769230769230766
109640,107643,Tim Hortons,QC,3.333333333333333
109643,11862,Starbucks,QC,3.8571428571428568
109650,1174,Tim Hortons,QC,4.166666666666667
109656,182533,Tim Hortons,QC,2.6666666666666665
109659,105667,Starbucks,QC,3.8571428571428568
109673,127992,Starbucks,QC,2.6666666666666665
109676,145726,Tim Hortons,QC,2.1666666666666665
109682,191973,Starbucks,QC,3.75
109686,176289,Starbucks,QC,4.333333333333333
109692,98585,Tim Hortons,QC,3.25
109696,157962,Starbucks,QC,3.8
109701,73332,Starbucks,QC,4.333333333333333
109707,71761,Starbucks,QC,3.555555555555556
109716,190428,Tim Hortons,QC,3.0
109721,152915,Starbucks,QC,3.0
109725,155571,Second Cup,QC,4.0
109728,18160,Starbucks,QC,4.428571428571429
109735,85656,Tim Hortons,QC,3.0
109738,3464,Tim Hortons,QC,2.4545454545454546
109749,18101,Tim Hortons,QC,3.0
109753,114762,Second Cup,QC,3.8461538461538463
109779,176745,Tim Hortons,QC,2.5
109785,141590,Second Cup,QC,3.4166666666666665
109797,83120,Starbucks,QC,3.4
109802,51218,Tim Hortons,QC,1.6666666666666667
109805,93755,Starbucks,QC,3.333333333333333
109808,57754,Tim Hortons,QC,3.6
109813,119408,Second Cup,QC,2.75
109817,170725,Starbucks,QC,3.555555555555556
109826,2402,Tim Hortons,QC,2.571428571428572
109833,120792,Starbucks,QC,3.6
109838,143391,Starbucks,QC,4.666666666666667
109841,107466,Starbucks,QC,3.555555555555556
109850,54151,Starbucks,QC,4.333333333333333
109853,67807,Starbucks,QC,3.25
109857,52722,Tim Hortons,QC,1.0
109860,154574,Tim Hortons,QC,2.0
109863,134229,Starbucks,QC,4.125
109871,47490,Starbucks,QC,5.0
109874,156255,Second Cup,QC,3.636363636363636
109885,149450,Second Cup,QC,4.285714285714286
109892,81475,Tim Hortons,QC,3.6666666666666665
109904,131864,Tim Hortons,QC,2.6666666666666665
109907,165326,Second Cup,QC,3.75
109919,186795,Tim Hortons,QC,3.0
109923,144418,Starbucks,QC,3.111111111111111
109932,120751,Tim Hortons,QC,2.25
109936,122767,Second Cup,QC,3.2
109941,104606,Tim Hortons,QC,3.333333333333333
109944,19068,Starbucks,QC,3.0
109950,141830,Starbucks,QC,3.0
109964,43725,Starbucks,QC,3.0
109969,94576,Second Cup,QC,3.6666666666666665
109972,163972,Starbucks,QC,3.7
109982,43279,Tim Hortons,QC,1.875
109990,82873,Starbucks,WI,3.3421052631578947
110028,92267,Dunkin Donuts,WI,3.6666666666666665
110031,150746,Starbucks,WI,3.71875
110063,169711,Denny's,WI,2.7916666666666665
110087,23661,Panera Bread,WI,2.9428571428571435
110122,31707,Starbucks,WI,4.75
110126,40431,Starbucks,WI,2.8571428571428568
110133,16278,Starbucks,WI,4.5
110143,19301,Starbucks,WI,2.925
110183,137361,Starbucks,WI,3.8
110188,2349,Panera Bread,WI,2.9230769230769234
110214,105151,Denny's,WI,2.25
110234,130238,Starbucks,WI,3.111111111111111
110270,6539,Starbucks,WI,3.2222222222222223
110279,54975,Starbucks,WI,3.2758620689655173
110308,85565,Starbucks,WI,3.695652173913044
110354,118398,Denny's,WI,3.0769230769230766
110367,17626,Panera Bread,WI,3.0
110395,44815,Dennys,WI,2.2857142857142856
110402,101923,Starbucks,WI,3.608695652173913
110425,29190,Panera Bread,WI,2.6829268292682933
110466,161539,Starbucks,WI,1.5
110470,72962,Panera Bread,WI,2.567164179104477
110537,163256,Starbucks,WI,2.56
110587,173423,7-Eleven,AB,2.0
110590,45614,7-Eleven,AB,3.6666666666666665
110593,6283,Walmart,AB,3.6666666666666665
110596,5838,Walgreens,AZ,2.333333333333333
110599,184796,Walgreens,AZ,2.583333333333333
110611,162829,QuikTrip,AZ,4.5
110615,31098,QuikTrip,AZ,4.142857142857143
110622,734,Walgreens,AZ,2.661764705882353
110690,157461,7-Eleven,AZ,1.0
110693,141204,Walgreens,AZ,2.8260869565217392
110716,152737,Walgreens,AZ,2.731707317073171
110757,19020,QuikTrip,AZ,4.0
110762,2793,Walgreens,AZ,2.3888888888888893
110780,179563,7-Eleven,AZ,1.0
110783,2205,7-Eleven,AZ,3.6666666666666665
110786,52859,Walgreens,AZ,4.0
110789,151539,7-Eleven,AZ,3.75
110793,144289,Walmart Supercenter,AZ,1.8219178082191783
110939,160771,Walgreens,AZ,1.6470588235294117
110956,68574,7-Eleven,AZ,4.0
110959,11447,Walgreens,AZ,2.772727272727273
110981,9500,Walmart Neighborhood Market,AZ,3.333333333333333
110999,83071,Walmart,AZ,3.1666666666666665
111011,3185,Walmart,AZ,3.4545454545454546
111033,63653,Walgreens,AZ,3.1428571428571432
111040,142496,Walgreens,AZ,3.1764705882352944
111057,129790,Walgreens,AZ,3.4545454545454546
111068,103542,7-Eleven,AZ,3.0
111071,13742,QuikTrip,AZ,3.6666666666666665
111074,113439,QuikTrip,AZ,3.4090909090909087
111096,184848,Walmart Supercenter,AZ,2.134020618556701
111193,171490,Walmart Supercenter,AZ,2.588235294117647
111244,49722,Walmart,AZ,2.740740740740741
111271,183181,Walgreens,AZ,1.8444444444444448
111316,76400,Walgreens,AZ,1.7777777777777777
111334,168345,Walgreens,AZ,3.2
111339,101310,Walgreens,AZ,1.7777777777777777
111348,15738,Walmart Supercenter,AZ,1.7608695652173914
111394,148147,Walgreens,AZ,2.4375
111426,84538,WalMart,AZ,2.3684210526315788
111464,81474,QuikTrip,AZ,3.8461538461538463
111477,92830,QuikTrip,AZ,4.714285714285714
111491,107916,Walmart Neighborhood Market,AZ,2.142857142857143
111505,73604,Walgreens,AZ,2.0
111513,161269,QuikTrip,AZ,3.928571428571429
111527,45141,Walgreens,AZ,4.0
111531,20975,Walgreens,AZ,3.4285714285714284
